model,dataset,optim_level,accuracy,precision,recall,f1,mcc,fpr
qwen-3b,pseudo_code,O2,0.8045977011494253,0.7833333333333333,0.6911764705882353,0.734375,0.5836285306720006,0.38235294106401385
qwen-3b,pseudo_code,O3,0.8302752293577982,0.8461538461538461,0.7252747252747253,0.7810650887573964,0.6489237250097195,0.32432432423666907
qwen-3b,pseudo_code,Os,0.8026315789473685,0.7906976744186046,0.7157894736842105,0.7513812154696132,0.5904184015720417,0.3999999999111111
qwen-3b,pseudo_code,all,0.7756410256410257,0.7719298245614035,0.6666666666666666,0.7154471544715447,0.5357886949778027,0.3714285714153061
qwen-3b,source_code_mix_pseudo_code,O0,0.7737789203084833,0.7515923566878981,0.7065868263473054,0.7283950617283951,0.5356273578217549,0.44318181813145663
qwen-3b,source_code_mix_pseudo_code,O1,0.9456066945606695,0.9519230769230769,0.9252336448598131,0.9383886255924171,0.8900053787788099,0.3846153843195266
qwen-3b,source_code_mix_pseudo_code,O2,0.9655172413793104,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9282279173938178,0.6666666655555555
qwen-3b,source_code_mix_pseudo_code,O3,0.9128440366972477,0.9285714285714286,0.8571428571428571,0.8914285714285715,0.8206561905071704,0.3157894735180055
qwen-3b,source_code_mix_pseudo_code,Os,0.9385964912280702,0.9263157894736842,0.9263157894736842,0.9263157894736842,0.8736842105263158,0.49999999964285713
qwen-3b,source_code_mix_pseudo_code,all,0.8878205128205128,0.8803921568627451,0.8503787878787878,0.8651252408477842,0.7694917209291676,0.4357142856831632
qwen-7b,pseudo_code,O0,0.7686375321336761,0.7549668874172185,0.6826347305389222,0.7169811320754716,0.5240594927962682,0.41111111106543213
qwen-7b,pseudo_code,O1,0.9037656903765691,0.92,0.8598130841121495,0.8888888888888888,0.8056209402546233,0.347826086805293
qwen-7b,pseudo_code,O2,0.9597701149425287,0.9692307692307692,0.9264705882352942,0.9473684210526315,0.9154470373480342,0.2857142853061225
qwen-7b,pseudo_code,O3,0.908256880733945,0.9080459770114943,0.8681318681318682,0.8876404494382022,0.8107716355217,0.3999999998
qwen-7b,pseudo_code,Os,0.9429824561403509,0.9361702127659575,0.9263157894736842,0.9312169312169312,0.8825661528229979,0.46153846118343195
qwen-7b,pseudo_code,all,0.8774038461538461,0.8772635814889336,0.8257575757575758,0.8507317073170731,0.7478663186796966,0.398692810431458
qwen-7b,source_code_mix_pseudo_code,O0,0.8251928020565553,0.8278145695364238,0.7485029940119761,0.7861635220125787,0.6412872919324087,0.38235294112024226
qwen-7b,source_code_mix_pseudo_code,O1,0.9581589958158996,0.970873786407767,0.9345794392523364,0.9523809523809523,0.9156198983004039,0.29999999969999996
qwen-7b,source_code_mix_pseudo_code,O2,0.9712643678160919,0.9436619718309859,0.9852941176470589,0.9640287769784173,0.9407311567722948,0.7999999984
qwen-7b,source_code_mix_pseudo_code,O3,0.926605504587156,0.9310344827586207,0.8901098901098901,0.9101123595505618,0.8487615799695732,0.374999999765625
qwen-7b,source_code_mix_pseudo_code,Os,0.956140350877193,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9097744360902256,0.49999999949999996
qwen-7b,source_code_mix_pseudo_code,all,0.9126602564102564,0.9132149901380671,0.8768939393939394,0.8946859903381642,0.8206248901095528,0.4036697247336083
starcoder2-7b,pseudo_code,O0,0.6812339331619537,0.6747967479674797,0.49700598802395207,0.5724137931034483,0.337257719995536,0.3225806451352758
starcoder2-7b,pseudo_code,O1,0.6861924686192469,0.6951219512195121,0.5327102803738317,0.6031746031746031,0.3595974283871892,0.3333333332888889
starcoder2-7b,pseudo_code,O2,0.6954022988505747,0.6229508196721312,0.5588235294117647,0.5891472868217055,0.34956599213522244,0.43396226406906374
starcoder2-7b,pseudo_code,O3,0.6926605504587156,0.65,0.5714285714285714,0.6081871345029239,0.35907969943630696,0.41791044769881935
starcoder2-7b,pseudo_code,Os,0.7280701754385965,0.6987951807228916,0.6105263157894737,0.651685393258427,0.43296147097551174,0.40322580638657646
starcoder2-7b,pseudo_code,all,0.6947115384615384,0.6713286713286714,0.5454545454545454,0.6018808777429467,0.36367243688317985,0.3700787401477669
starcoder2-7b,source_code_mix_pseudo_code,O0,0.7300771208226221,0.7214285714285714,0.6047904191616766,0.6579804560260586,0.4425317831099831,0.3714285713931973
starcoder2-7b,source_code_mix_pseudo_code,O1,0.8117154811715481,0.803921568627451,0.7663551401869159,0.784688995215311,0.6181310944477024,0.444444444345679
starcoder2-7b,source_code_mix_pseudo_code,O2,0.8563218390804598,0.8524590163934426,0.7647058823529411,0.8062015503875969,0.6951596434507263,0.359999999856
starcoder2-7b,source_code_mix_pseudo_code,O3,0.8577981651376146,0.875,0.7692307692307693,0.8187134502923976,0.706473373151314,0.32258064505723205
starcoder2-7b,source_code_mix_pseudo_code,Os,0.9166666666666666,0.9042553191489362,0.8947368421052632,0.8994708994708994,0.8283470717621995,0.4736842102770083
starcoder2-7b,source_code_mix_pseudo_code,all,0.8197115384615384,0.8176100628930818,0.7386363636363636,0.7761194029850746,0.6281261368116118,0.38666666664948146
yi-1.5b,pseudo_code,O0,0.6863753213367609,0.6595744680851063,0.5568862275449101,0.6038961038961039,0.3507787135449782,0.3934426229185703
yi-1.5b,pseudo_code,O1,0.7489539748953975,0.7701149425287356,0.6261682242990654,0.6907216494845361,0.49053921403276596,0.33333333327777775
yi-1.5b,pseudo_code,O2,0.8218390804597702,0.7681159420289855,0.7794117647058824,0.7737226277372263,0.626861529680167,0.5161290320915712
yi-1.5b,pseudo_code,O3,0.7935779816513762,0.75,0.7582417582417582,0.7540983606557377,0.5762674520490901,0.5111111109975308
yi-1.5b,pseudo_code,Os,0.7719298245614035,0.7471264367816092,0.6842105263157895,0.7142857142857143,0.5265212337405858,0.4230769229955621
yi-1.5b,pseudo_code,all,0.7516025641025641,0.7289915966386554,0.6571969696969697,0.6912350597609562,0.4862129378525172,0.416129032244641
yi-1.5b,source_code_mix_pseudo_code,O0,0.7686375321336761,0.7730496453900709,0.6526946107784432,0.7077922077922078,0.5236406860789405,0.3555555555160494
yi-1.5b,source_code_mix_pseudo_code,O1,0.9246861924686193,0.9587628865979382,0.8691588785046729,0.9117647058823529,0.8494467356764328,0.2222222220987654
yi-1.5b,source_code_mix_pseudo_code,O2,0.9597701149425287,0.9420289855072463,0.9558823529411765,0.948905109489051,0.915799029453277,0.571428570612245
yi-1.5b,source_code_mix_pseudo_code,O3,0.9678899082568807,0.9772727272727273,0.945054945054945,0.9608938547486033,0.9340469625712996,0.2857142853061225
yi-1.5b,source_code_mix_pseudo_code,Os,0.9649122807017544,0.9484536082474226,0.968421052631579,0.9583333333333334,0.9281862100788598,0.6249999992187499
yi-1.5b,source_code_mix_pseudo_code,all,0.8958333333333334,0.9044715447154471,0.8428030303030303,0.8725490196078431,0.7860574050525863,0.3615384615106509
yi-9b,pseudo_code,O0,0.7789203084832905,0.7832167832167832,0.6706586826347305,0.7225806451612903,0.5451415017278951,0.36046511623715527
yi-9b,pseudo_code,O1,0.8284518828451883,0.8173076923076923,0.794392523364486,0.8056872037914692,0.6523960276742142,0.4634146340333135
yi-9b,pseudo_code,O2,0.8448275862068966,0.8360655737704918,0.75,0.7906976744186046,0.670474382642476,0.37037037023319613
yi-9b,pseudo_code,O3,0.8577981651376146,0.8846153846153846,0.7582417582417582,0.8165680473372781,0.7071399275003034,0.29032258055150884
yi-9b,pseudo_code,Os,0.868421052631579,0.8651685393258427,0.8105263157894737,0.8369565217391305,0.7279458723150668,0.3999999998666667
yi-9b,pseudo_code,all,0.8277243589743589,0.8294736842105264,0.7462121212121212,0.7856430707876371,0.6448202561835754,0.3767441860289886
yi-9b,source_code_mix_pseudo_code,O0,0.8097686375321337,0.8079470198675497,0.7305389221556886,0.7672955974842768,0.6093160739861886,0.3918918918389336
yi-9b,source_code_mix_pseudo_code,O1,0.9581589958158996,0.98989898989899,0.9158878504672897,0.9514563106796117,0.9169218786682325,0.0999999999
yi-9b,source_code_mix_pseudo_code,O2,0.9827586206896551,0.9710144927536232,0.9852941176470589,0.9781021897810219,0.963955279415462,0.6666666644444444
yi-9b,source_code_mix_pseudo_code,O3,0.9678899082568807,0.9666666666666667,0.9560439560439561,0.9613259668508287,0.9339180873377158,0.4285714279591837
yi-9b,source_code_mix_pseudo_code,Os,0.9824561403508771,0.9690721649484536,0.9894736842105263,0.9791666666666666,0.9641740437491226,0.7499999981250001
yi-9b,source_code_mix_pseudo_code,all,0.9214743589743589,0.924901185770751,0.8863636363636364,0.9052224371373307,0.8387959730900681,0.3877551020012495
